order_id,customer_id,order_date,campaign_id,total_amount
764,74,2024-07-24,34,1296.49
765,4138,2024-07-24,28,1079.27
766,2662,2024-07-24,19,1484.09
767,3039,2024-07-24,23,638.81
768,1721,2024-07-24,37,455.41
769,903,2024-07-24,11,1575.18
770,4881,2024-07-24,25,1931.67
771,1354,2024-07-24,12,548.72
772,3636,2024-07-24,35,539.63
773,4996,2024-07-24,28,1012.35
774,3410,2024-07-24,33,1631.92
775,475,2024-07-24,38,866.88
776,2762,2024-07-24,29,1736.48
777,264,2024-07-24,16,757.34
778,3171,2024-07-24,33,533.98
779,88,2024-07-24,32,1651.8
780,2057,2024-07-24,7,28.67
781,4843,2024-07-24,40,1911.15
782,4691,2024-07-24,31,1626.54
783,4515,2024-07-24,37,1385.21
784,663,2024-07-24,14,1790.9
785,2517,2024-07-24,6,1224.14
786,129,2024-07-24,8,1969.48
787,2546,2024-07-24,47,643.65
788,2319,2024-07-24,23,1936.83
789,1099,2024-07-24,23,214.43
790,4504,2024-07-24,48,416.97
791,4100,2024-07-24,40,523.82
792,3214,2024-07-24,10,1151.26
793,4256,2024-07-24,21,661.77
794,2945,2024-07-24,42,1955.33
795,3754,2024-07-24,50,646.58
796,3293,2024-07-24,41,454.26
797,1972,2024-07-24,31,55.91
798,2935,2024-07-24,6,808.83
799,3346,2024-07-24,19,398.86
800,640,2024-07-24,27,316.03
801,3279,2024-07-24,24,1631.62
802,2488,2024-07-24,16,463.87
803,1008,2024-07-24,30,893.45
804,2257,2024-07-24,50,1697.21
805,3198,2024-07-24,42,377.32
806,1759,2024-07-24,4,350.43
807,2887,2024-07-24,35,1664.0
808,2607,2024-07-24,14,737.43
809,1512,2024-07-24,47,1804.39
810,4167,2024-07-24,41,1041.36
811,2799,2024-07-24,28,886.96
812,1944,2024-07-24,28,1670.71
813,4132,2024-07-24,15,660.29
814,2960,2024-07-24,26,768.07
815,4828,2024-07-24,49,1823.44
816,994,2024-07-24,28,1199.73
817,2199,2024-07-24,46,148.0
818,2941,2024-07-24,14,918.1
819,3604,2024-07-24,10,1754.29
820,3454,2024-07-24,46,1560.96
821,826,2024-07-24,9,1028.55
822,4476,2024-07-24,44,153.1
823,4,2024-07-24,27,1826.57
824,4957,2024-07-24,19,1664.44
825,4660,2024-07-24,3,214.61
826,122,2024-07-24,45,439.76
827,723,2024-07-24,11,1755.79
828,1501,2024-07-24,30,737.91
829,4168,2024-07-24,36,488.49
830,1425,2024-07-24,44,649.79
831,3245,2024-07-24,46,1885.62
832,3791,2024-07-24,22,827.01
833,1853,2024-07-24,16,730.57
834,3965,2024-07-24,14,754.97
835,3390,2024-07-24,26,556.52
836,3396,2024-07-24,16,1207.12
837,3245,2024-07-24,29,1409.88
838,1690,2024-07-24,19,1585.71
839,3893,2024-07-24,14,291.87
840,3734,2024-07-24,18,1504.03
841,808,2024-07-24,2,1255.12
842,3195,2024-07-24,25,766.62
843,3712,2024-07-24,21,728.84
844,797,2024-07-24,27,739.66
845,3216,2024-07-24,18,1519.64
846,3950,2024-07-24,46,1324.16
847,3921,2024-07-24,45,1199.09
848,1960,2024-07-24,38,146.51
849,1196,2024-07-24,24,1065.08
850,2522,2024-07-24,32,926.48
851,3215,2024-07-24,43,50.79
852,4523,2024-07-24,37,1138.95
853,960,2024-07-24,30,1448.73
854,3518,2024-07-24,7,824.89
855,2364,2024-07-24,10,623.54
856,2192,2024-07-24,8,828.61
857,180,2024-07-24,41,1489.14
858,2435,2024-07-24,40,297.98
859,2360,2024-07-24,7,1648.27
860,4851,2024-07-24,6,1616.58
861,4639,2024-07-24,26,997.12
862,4585,2024-07-24,2,855.43
863,3892,2024-07-24,34,938.6
864,2872,2024-07-24,17,1534.2
865,3361,2024-07-24,43,1281.42
866,3228,2024-07-24,37,778.13
867,1039,2024-07-24,23,1651.91
868,1515,2024-07-24,46,1255.49
869,1594,2024-07-24,48,1676.32
870,2740,2024-07-24,21,217.19
871,184,2024-07-24,9,787.07
872,3668,2024-07-24,24,543.9
873,3903,2024-07-24,25,1864.2
874,3206,2024-07-24,16,728.32
875,766,2024-07-24,16,1689.23
876,1830,2024-07-24,20,1583.89
877,561,2024-07-24,5,738.46
878,2357,2024-07-24,45,1288.32
879,3851,2024-07-24,16,1565.67
880,1781,2024-07-24,36,1361.31
881,2349,2024-07-24,29,443.25
882,2195,2024-07-24,14,1621.93
883,3826,2024-07-24,8,985.71
884,3408,2024-07-24,31,158.62
885,1708,2024-07-24,12,1390.63
886,1759,2024-07-24,20,93.48
887,235,2024-07-24,7,1997.93
888,194,2024-07-24,28,1378.11
889,1024,2024-07-24,4,1675.58
890,751,2024-07-24,50,1193.54
891,4715,2024-07-24,28,1113.12
892,3678,2024-07-24,13,1222.5
893,1155,2024-07-24,50,1352.24
894,4558,2024-07-24,28,294.86
895,4992,2024-07-24,15,1128.67
896,4051,2024-07-24,20,1798.85
897,1726,2024-07-24,13,165.71
898,2071,2024-07-24,5,1124.18
899,3524,2024-07-24,15,723.89
900,3038,2024-07-24,27,198.95
901,3457,2024-07-24,12,783.96
902,1968,2024-07-24,16,388.43
903,1945,2024-07-24,9,911.67
904,1142,2024-07-24,39,1812.68
905,1811,2024-07-24,18,361.56
906,3518,2024-07-24,24,1769.35
907,2172,2024-07-24,13,1879.8
908,1401,2024-07-24,43,1546.71
909,875,2024-07-24,49,889.63
910,3633,2024-07-24,2,807.37
911,667,2024-07-24,10,1737.74
912,993,2024-07-24,26,1696.24
913,3733,2024-07-24,18,1092.17
914,953,2024-07-24,11,502.14
915,3739,2024-07-24,22,1618.19
916,2489,2024-07-24,50,1850.0
917,2542,2024-07-24,44,1301.81
918,4033,2024-07-24,25,1720.61
919,4558,2024-07-24,12,1868.42
920,1320,2024-07-24,35,1388.09
921,3510,2024-07-24,14,478.26
922,4222,2024-07-24,37,1207.02
923,1320,2024-07-24,39,1880.06
924,2214,2024-07-24,17,719.85
925,1838,2024-07-24,16,1007.23
926,1806,2024-07-24,38,815.99
927,1126,2024-07-24,24,724.92
928,3129,2024-07-24,39,936.37
929,4271,2024-07-24,5,194.14
930,2414,2024-07-24,16,1277.84
931,3175,2024-07-24,31,212.41
932,4511,2024-07-24,41,885.24
933,3959,2024-07-24,31,1246.59
934,725,2024-07-24,11,1046.01
935,1334,2024-07-24,28,283.73
936,4653,2024-07-24,45,305.03
937,3933,2024-07-24,25,1830.52
938,400,2024-07-24,8,1348.03
939,4179,2024-07-24,16,1706.36
940,2613,2024-07-24,2,780.53
941,1334,2024-07-24,17,1862.39
942,4212,2024-07-24,36,410.57
943,4985,2024-07-24,50,271.82
944,3687,2024-07-24,29,1028.21
945,2827,2024-07-24,24,1721.44
946,1774,2024-07-24,28,1999.55
947,147,2024-07-24,24,1381.91
948,497,2024-07-24,44,935.88
949,2375,2024-07-24,1,1777.73
950,4760,2024-07-24,43,1257.88
951,1076,2024-07-24,3,1201.46
952,2475,2024-07-24,32,837.8
953,2724,2024-07-24,32,903.55
954,582,2024-07-24,28,1034.84
955,3963,2024-07-24,45,238.64
956,1867,2024-07-24,47,1999.85
957,1690,2024-07-24,3,888.82
958,688,2024-07-24,23,38.62
959,3100,2024-07-24,26,1333.8
960,4535,2024-07-24,4,741.15
961,1721,2024-07-24,49,860.26
962,2250,2024-07-24,46,879.59
963,4501,2024-07-24,27,707.1
964,3908,2024-07-24,41,431.79
965,466,2024-07-24,41,593.13
966,3967,2024-07-24,48,1139.21
967,1305,2024-07-24,15,1495.72
968,1104,2024-07-24,34,1199.44
969,1924,2024-07-24,8,623.12
970,1236,2024-07-24,12,1933.38
971,891,2024-07-24,9,1029.11
972,512,2024-07-24,22,919.18
973,3024,2024-07-24,31,390.45
974,3620,2024-07-24,28,976.92
975,4617,2024-07-24,5,599.93
976,3905,2024-07-24,32,798.75
977,4492,2024-07-24,29,859.06
978,1150,2024-07-24,27,223.81
979,1135,2024-07-24,15,1053.38
980,30,2024-07-24,35,1519.02
981,645,2024-07-24,40,1407.62
982,2780,2024-07-24,34,1546.14
983,2045,2024-07-24,9,1761.19
984,3036,2024-07-24,7,1061.35
985,3553,2024-07-24,27,1175.21
986,4352,2024-07-24,22,1427.14
987,4397,2024-07-24,42,1137.22
988,1357,2024-07-24,1,402.94
989,236,2024-07-24,25,1459.95
990,3671,2024-07-24,5,378.21
991,2534,2024-07-24,7,1199.56
992,3769,2024-07-24,32,1806.38
993,3346,2024-07-24,40,1469.28
994,4056,2024-07-24,15,1997.59
995,3991,2024-07-24,37,1556.38
996,237,2024-07-24,26,442.77
997,4912,2024-07-24,49,1075.16
998,51,2024-07-24,45,1230.98
999,1740,2024-07-24,18,20.17
1000,2044,2024-07-24,39,246.16
1001,4674,2024-07-24,3,1146.89
1002,1972,2024-07-24,19,699.68
1003,623,2024-07-24,24,239.4
1004,2895,2024-07-24,24,322.19
1005,1045,2024-07-24,43,341.47
1006,2056,2024-07-24,46,1736.52
1007,1040,2024-07-24,46,1372.74
1008,3640,2024-07-24,4,1785.68
1009,106,2024-07-24,3,161.55
1010,1423,2024-07-24,11,768.64
1011,952,2024-07-24,47,914.78
1012,1203,2024-07-24,38,1857.69
1013,4018,2024-07-24,40,1763.24
1014,3823,2024-07-24,16,1383.09
1015,4979,2024-07-24,33,30.76
1016,144,2024-07-24,23,1472.98
1017,1949,2024-07-24,8,1011.1
1018,701,2024-07-24,9,1859.96
1019,2499,2024-07-24,29,304.77
1020,238,2024-07-24,34,406.14
1021,4249,2024-07-24,33,82.08
1022,4698,2024-07-24,11,779.45
1023,2540,2024-07-24,50,1460.7
1024,2519,2024-07-24,36,1343.08
1025,192,2024-07-24,7,957.84
1026,171,2024-07-24,15,1713.21
1027,3713,2024-07-24,4,1193.11
1028,3555,2024-07-24,46,1826.1
1029,1636,2024-07-24,12,1382.94
1030,650,2024-07-24,24,1591.99
1031,176,2024-07-24,14,280.89
1032,3693,2024-07-24,25,259.73
1033,1267,2024-07-24,35,1153.42
1034,4100,2024-07-24,6,1805.87
1035,565,2024-07-24,16,285.59
1036,3981,2024-07-24,19,1655.91
1037,1525,2024-07-24,8,1673.18
1038,3043,2024-07-24,39,1471.61
1039,4962,2024-07-24,18,1242.02
1040,3411,2024-07-24,42,1224.18
1041,586,2024-07-24,31,1090.4
1042,4412,2024-07-24,44,694.87
1043,3184,2024-07-24,13,1825.96
1044,2866,2024-07-24,29,930.22
1045,2367,2024-07-24,38,1155.09
1046,301,2024-07-24,32,246.61
1047,4649,2024-07-24,11,1844.96
1048,4359,2024-07-24,49,1430.9
1049,2063,2024-07-24,28,579.28
1050,1943,2024-07-24,47,1966.53
1051,1070,2024-07-24,43,873.35
1052,2645,2024-07-24,10,1584.6
1053,947,2024-07-24,42,520.15
1054,4279,2024-07-24,25,1742.92
1055,2166,2024-07-24,48,823.14
1056,3650,2024-07-24,40,1838.13
1057,3058,2024-07-24,27,574.6
1058,96,2024-07-24,31,1415.48
1059,3413,2024-07-24,26,552.67
1060,955,2024-07-24,18,246.45
1061,1979,2024-07-24,9,1315.24
1062,4309,2024-07-24,12,370.77
1063,2472,2024-07-24,14,1324.37
1064,662,2024-07-24,47,1772.32
1065,2264,2024-07-24,49,1400.66
1066,3923,2024-07-24,2,1240.16
1067,3559,2024-07-24,33,1032.77
1068,970,2024-07-24,18,1924.78
1069,2545,2024-07-24,14,1011.88
1070,4319,2024-07-24,9,339.6
1071,3594,2024-07-24,11,1405.94
1072,4250,2024-07-24,17,376.76
1073,2249,2024-07-24,30,1414.68
1074,1161,2024-07-24,30,1519.84
1075,1558,2024-07-24,31,1218.93
1076,1096,2024-07-24,21,438.8
1077,3608,2024-07-24,41,589.77
1078,3823,2024-07-24,41,271.66
1079,834,2024-07-24,37,406.68
1080,2420,2024-07-24,15,1566.65
1081,200,2024-07-24,14,1267.46
1082,2364,2024-07-24,23,1397.51
1083,4433,2024-07-24,27,1568.16
1084,1003,2024-07-24,22,1854.76
1085,607,2024-07-24,42,1917.22
1086,4012,2024-07-24,23,1330.88
1087,4927,2024-07-24,33,1100.83
1088,1910,2024-07-24,5,773.93
1089,2717,2024-07-24,6,1077.89
1090,4826,2024-07-24,26,556.35
1091,1683,2024-07-24,44,1594.05
1092,883,2024-07-24,18,1289.92
1093,3986,2024-07-24,15,985.0
1094,3018,2024-07-24,5,447.96
1095,4253,2024-07-24,25,1323.48
1096,1383,2024-07-24,45,893.24
1097,234,2024-07-24,1,807.78
1098,2120,2024-07-24,30,502.58
1099,3024,2024-07-24,36,1427.32
1100,3917,2024-07-24,4,739.99
1101,4971,2024-07-24,11,1026.45
1102,915,2024-07-24,45,331.71
1103,4222,2024-07-24,44,1740.14
1104,3021,2024-07-24,42,1015.13
1105,1992,2024-07-24,47,111.98
1106,602,2024-07-24,32,973.89
1107,378,2024-07-24,11,1210.05
1108,3499,2024-07-24,34,287.31
1109,4527,2024-07-24,21,363.3
1110,2046,2024-07-24,1,1038.37
1111,1640,2024-07-24,12,686.55
1112,4059,2024-07-24,22,1302.9
1113,2689,2024-07-24,9,37.2
1114,7,2024-07-24,50,587.9
1115,335,2024-07-24,12,265.83
1116,1027,2024-07-24,32,960.85
1117,2096,2024-07-24,9,809.12
1118,1485,2024-07-24,49,1822.89
1119,1146,2024-07-24,27,1876.98
1120,1985,2024-07-24,26,701.45
1121,336,2024-07-24,46,1045.47
1122,2576,2024-07-24,7,1290.42
1123,2084,2024-07-24,40,1779.14
1124,516,2024-07-24,8,1679.16
1125,3876,2024-07-24,38,396.66
1126,1461,2024-07-24,23,1935.1
1127,167,2024-07-24,39,1761.34
1128,4864,2024-07-24,4,340.17
1129,2493,2024-07-24,35,186.84
1130,4490,2024-07-24,21,291.88
1131,2842,2024-07-24,47,1407.86
1132,1087,2024-07-24,23,880.38
1133,4831,2024-07-24,38,673.01
1134,447,2024-07-24,46,1883.29
1135,2560,2024-07-24,19,1163.51
1136,1154,2024-07-24,19,1173.06
1137,1251,2024-07-24,20,1021.52
1138,2918,2024-07-24,46,635.41
1139,2248,2024-07-24,8,128.55
1140,2088,2024-07-24,7,712.64
1141,3166,2024-07-24,19,1299.12
1142,2927,2024-07-24,24,398.03
1143,1673,2024-07-24,30,1242.59
1144,682,2024-07-24,6,1560.78
1145,1510,2024-07-24,18,1719.86
1146,503,2024-07-24,20,1573.13
1147,506,2024-07-24,47,1802.5
1148,2655,2024-07-24,9,1048.37
1149,2113,2024-07-24,10,1378.46
1150,4782,2024-07-24,38,681.26
1151,2338,2024-07-24,5,494.42
1152,865,2024-07-24,5,1809.15
1153,2866,2024-07-24,10,1597.89
1154,4754,2024-07-24,22,310.69
1155,648,2024-07-24,5,1518.44
1156,2690,2024-07-24,45,683.47
1157,1593,2024-07-24,12,1994.79
1158,3632,2024-07-24,48,730.69
1159,4700,2024-07-24,24,457.21
1160,3539,2024-07-24,14,1234.89
1161,1778,2024-07-24,19,1422.72
1162,2225,2024-07-24,43,1490.73
1163,3092,2024-07-24,32,1855.2
1164,4363,2024-07-24,43,1090.83
1165,42,2024-07-24,12,1554.37
1166,2251,2024-07-24,16,1048.84
1167,4124,2024-07-24,17,76.15
1168,2511,2024-07-24,27,1290.8
1169,1191,2024-07-24,20,826.39
1170,3550,2024-07-24,19,1013.14
1171,1834,2024-07-24,17,157.64
1172,4733,2024-07-24,11,134.77
1173,4689,2024-07-24,32,1063.95
1174,4525,2024-07-24,18,864.0
1175,1323,2024-07-24,2,505.43
1176,3155,2024-07-24,16,579.68
1177,3543,2024-07-24,4,1776.7
1178,4785,2024-07-24,45,1708.91
1179,1869,2024-07-24,29,1082.41
1180,3485,2024-07-24,13,716.36
1181,3134,2024-07-24,38,345.62
1182,1811,2024-07-24,46,914.97
1183,522,2024-07-24,49,459.22
1184,3314,2024-07-24,8,892.34
1185,2052,2024-07-24,10,450.16
1186,2074,2024-07-24,48,832.9
1187,1125,2024-07-24,32,1943.5
1188,4078,2024-07-24,44,552.61
1189,163,2024-07-24,20,980.88
1190,1123,2024-07-24,36,58.57
1191,4100,2024-07-24,14,689.54
1192,1479,2024-07-24,28,1857.1
1193,1372,2024-07-24,49,1964.32
1194,252,2024-07-24,14,729.49
1195,1075,2024-07-24,6,1098.24
1196,3607,2024-07-24,1,230.6
1197,2415,2024-07-24,9,232.45
1198,656,2024-07-24,40,138.45
1199,4557,2024-07-24,33,1969.02
1200,383,2024-07-24,42,608.35
1201,3970,2024-07-24,45,1364.91
1202,1252,2024-07-24,15,245.08
1203,3699,2024-07-24,25,763.95
1204,3178,2024-07-24,12,1995.66
1205,653,2024-07-24,37,1557.37
1206,571,2024-07-24,13,446.87
1207,4730,2024-07-24,15,558.27
1208,4854,2024-07-24,2,97.98
1209,2967,2024-07-24,48,1117.22
1210,957,2024-07-24,31,905.74
1211,1364,2024-07-24,2,1877.09
1212,690,2024-07-24,5,1192.93
1213,2574,2024-07-24,2,1124.38
1214,475,2024-07-24,3,531.78
1215,3829,2024-07-24,38,1239.24
1216,1545,2024-07-24,21,558.1
1217,4047,2024-07-24,31,749.1
1218,1970,2024-07-24,19,425.38
1219,4540,2024-07-24,8,1863.82
1220,4878,2024-07-24,7,577.55
1221,3691,2024-07-24,15,920.99
1222,1088,2024-07-24,31,1090.23
1223,373,2024-07-24,22,1060.27
1224,1574,2024-07-24,43,683.81
1225,2,2024-07-24,43,1925.7
1226,344,2024-07-24,29,697.98
1227,948,2024-07-24,16,1767.7
1228,2114,2024-07-24,36,1782.26
1229,494,2024-07-24,41,1142.14
1230,2236,2024-07-24,41,155.83
1231,258,2024-07-24,4,164.51
1232,2402,2024-07-24,4,1502.17
1233,528,2024-07-24,30,831.48
1234,3815,2024-07-24,22,224.92
1235,3007,2024-07-24,42,701.77
1236,2387,2024-07-24,5,496.11
1237,3201,2024-07-24,35,1062.49
1238,2700,2024-07-24,47,1279.6
1239,2773,2024-07-24,29,1935.29
1240,4977,2024-07-24,14,1489.75
1241,3864,2024-07-24,9,1719.87
1242,430,2024-07-24,20,1317.53
1243,2171,2024-07-24,46,868.73
1244,528,2024-07-24,11,996.45
1245,88,2024-07-24,19,833.05
1246,64,2024-07-24,38,1232.15
1247,4245,2024-07-24,48,941.58
1248,271,2024-07-24,28,1782.51
1249,3177,2024-07-24,43,995.96
1250,24,2024-07-24,10,1592.88
1251,1882,2024-07-24,42,549.96
1252,2560,2024-07-24,21,1469.51
1253,1932,2024-07-24,4,526.38
1254,1442,2024-07-24,40,557.74
1255,3744,2024-07-24,19,468.9
1256,1003,2024-07-24,41,1719.96
1257,4170,2024-07-24,19,1085.93
1258,406,2024-07-24,50,589.13
1259,1837,2024-07-24,19,838.66
1260,363,2024-07-24,45,403.09
1261,1469,2024-07-24,23,281.14
1262,155,2024-07-24,21,1821.27
1263,4261,2024-07-24,11,1414.66
1264,1513,2024-07-24,36,1696.6
1265,4696,2024-07-24,43,535.94
1266,1162,2024-07-24,43,1177.45
1267,4644,2024-07-24,43,1184.15
1268,1654,2024-07-24,31,1714.75
1269,3631,2024-07-24,28,1832.3
1270,1689,2024-07-24,43,80.33
1271,3126,2024-07-24,24,1073.66
1272,3261,2024-07-24,27,1445.06
1273,308,2024-07-24,6,1282.51
1274,2206,2024-07-24,19,641.79
1275,3700,2024-07-24,25,627.37
1276,439,2024-07-24,26,689.2
1277,351,2024-07-24,5,1341.9
1278,1490,2024-07-24,41,500.46
1279,5,2024-07-24,34,1035.44
1280,3207,2024-07-24,28,658.79
1281,4300,2024-07-24,25,1878.6
1282,1861,2024-07-24,4,644.45
1283,3957,2024-07-24,33,288.06
1284,1833,2024-07-24,34,797.98
1285,1751,2024-07-24,20,1402.18
1286,4659,2024-07-24,20,1814.4
1287,2795,2024-07-24,5,1992.97
1288,2422,2024-07-24,31,1673.12
1289,259,2024-07-24,32,1299.18
1290,4960,2024-07-24,45,1953.28
1291,2477,2024-07-24,43,1156.97
1292,1807,2024-07-24,37,617.36
1293,4629,2024-07-24,11,750.71
1294,2573,2024-07-24,5,1138.09
1295,1187,2024-07-24,47,406.85
1296,1309,2024-07-24,26,1057.36
1297,961,2024-07-24,31,69.41
1298,3489,2024-07-24,35,1207.29
1299,4327,2024-07-24,29,1586.35
1300,846,2024-07-24,30,1718.84
1301,4070,2024-07-24,23,1688.93
1302,2066,2024-07-24,2,976.66
1303,4215,2024-07-24,49,750.72
1304,1498,2024-07-24,22,1030.95
1305,4980,2024-07-24,6,812.41
1306,4234,2024-07-24,46,204.41
1307,3010,2024-07-24,11,930.13
1308,2023,2024-07-24,29,479.72
1309,3705,2024-07-24,26,1899.27
1310,1341,2024-07-24,10,571.39
1311,1820,2024-07-24,18,795.87
1312,1619,2024-07-24,45,1454.96
1313,2536,2024-07-24,40,931.28
1314,1574,2024-07-24,3,1411.34
1315,2124,2024-07-24,45,288.84
1316,3907,2024-07-24,40,86.96
1317,501,2024-07-24,27,1023.56
1318,1214,2024-07-24,50,595.7
1319,117,2024-07-24,18,579.75
1320,445,2024-07-24,17,531.34
1321,295,2024-07-24,40,1694.55
1322,2398,2024-07-24,10,663.04
1323,3828,2024-07-24,11,1698.81
1324,1850,2024-07-24,16,1980.48
1325,1946,2024-07-24,47,1825.12
1326,4245,2024-07-24,48,317.29
1327,2830,2024-07-24,29,1662.3
1328,3126,2024-07-24,33,897.72
1329,1770,2024-07-24,49,863.69
1330,2324,2024-07-24,15,847.63
1331,1845,2024-07-24,26,329.96
1332,1549,2024-07-24,21,742.94
1333,2178,2024-07-24,6,985.97
1334,3866,2024-07-24,22,830.6
1335,3103,2024-07-24,34,72.12
1336,1449,2024-07-24,23,308.21
1337,417,2024-07-24,33,532.24
1338,4582,2024-07-24,1,116.56
1339,4433,2024-07-24,18,606.94
1340,4199,2024-07-24,11,566.92
1341,964,2024-07-24,35,1543.55
1342,4654,2024-07-24,30,162.19
1343,4727,2024-07-24,36,23.44
1344,1720,2024-07-24,43,379.16
1345,3167,2024-07-24,7,569.92
1346,4786,2024-07-24,17,681.52
1347,3027,2024-07-24,5,102.63
1348,4250,2024-07-24,20,512.36
1349,2319,2024-07-24,45,985.02
1350,4554,2024-07-24,33,709.67
1351,2074,2024-07-24,8,1186.96
1352,4104,2024-07-24,12,119.86
1353,3953,2024-07-24,3,694.23
1354,2518,2024-07-24,8,1276.37
1355,1752,2024-07-24,8,1187.98
1356,3840,2024-07-24,18,325.45
1357,4912,2024-07-24,44,425.93
1358,4468,2024-07-24,16,218.54
1359,4777,2024-07-24,27,1782.14
1360,1035,2024-07-24,27,481.53
1361,4818,2024-07-24,37,1749.2
1362,2526,2024-07-24,27,518.37
1363,4401,2024-07-24,8,267.76
1364,889,2024-07-24,40,410.1
1365,3571,2024-07-24,39,1128.57
1366,4306,2024-07-24,5,936.96
1367,978,2024-07-24,48,1503.27
1368,3210,2024-07-24,32,1844.03
1369,1086,2024-07-24,4,1863.05
1370,679,2024-07-24,50,96.63
1371,4894,2024-07-24,19,1690.72
1372,1912,2024-07-24,5,1682.34
1373,3824,2024-07-24,23,61.27
1374,1907,2024-07-24,5,115.59
1375,4734,2024-07-24,27,1159.9
1376,3993,2024-07-24,35,473.9
1377,4519,2024-07-24,1,760.15
1378,695,2024-07-24,7,1558.88
1379,1058,2024-07-24,3,112.68
1380,28,2024-07-24,45,592.97
1381,1128,2024-07-24,37,1991.97
1382,707,2024-07-24,33,445.02
1383,3920,2024-07-24,27,33.18
1384,3844,2024-07-24,46,1487.63
1385,4362,2024-07-24,32,1420.54
1386,424,2024-07-24,47,746.33
1387,2216,2024-07-24,26,1225.93
1388,3769,2024-07-24,25,290.56
1389,3369,2024-07-24,44,24.17
1390,3916,2024-07-24,6,1782.34
1391,3490,2024-07-24,47,867.05
1392,1477,2024-07-24,17,440.7
1393,4702,2024-07-24,25,313.88
1394,2938,2024-07-24,6,638.96
1395,2481,2024-07-24,34,1928.92
1396,652,2024-07-24,35,1997.25
1397,4257,2024-07-24,36,990.39
1398,2406,2024-07-24,44,595.59
1399,331,2024-07-24,28,335.08
1400,3232,2024-07-24,17,1375.45
1401,820,2024-07-24,21,1383.56
1402,2010,2024-07-24,27,591.6
1403,4887,2024-07-24,50,1502.61
1404,1327,2024-07-24,19,644.32
1405,4113,2024-07-24,12,1700.19
1406,3769,2024-07-24,25,320.35
1407,2676,2024-07-24,45,1812.68
1408,1100,2024-07-24,12,317.95
1409,3706,2024-07-24,8,487.49
1410,918,2024-07-24,42,1124.45
1411,2227,2024-07-24,32,1764.78
1412,831,2024-07-24,29,1279.71
1413,3789,2024-07-24,38,943.08
1414,761,2024-07-24,32,313.0
1415,3403,2024-07-24,16,1376.72
1416,2125,2024-07-24,34,546.32
1417,887,2024-07-24,8,827.09
1418,557,2024-07-24,8,540.66
1419,25,2024-07-24,19,1548.72
1420,2448,2024-07-24,18,818.29
1421,1042,2024-07-24,20,548.4
1422,2444,2024-07-24,9,924.99
1423,471,2024-07-24,10,1281.45
1424,3429,2024-07-24,39,729.56
1425,4982,2024-07-24,30,635.25
1426,1606,2024-07-24,43,924.75
1427,1776,2024-07-24,48,1643.71
1428,1718,2024-07-24,26,929.24
1429,3005,2024-07-24,6,1016.68
1430,4993,2024-07-24,49,117.37
1431,1754,2024-07-24,2,356.01
1432,2554,2024-07-24,35,1222.85
1433,229,2024-07-24,43,1547.52
1434,4762,2024-07-24,15,778.28
1435,1176,2024-07-24,10,1358.91
1436,2445,2024-07-24,10,1090.76
1437,2025,2024-07-24,23,615.94
1438,2635,2024-07-24,35,984.4
1439,307,2024-07-24,47,1096.93
1440,1498,2024-07-24,47,1866.78
1441,4954,2024-07-24,43,1604.6
1442,4927,2024-07-24,47,1677.42
1443,2332,2024-07-24,19,748.07
1444,171,2024-07-24,20,1727.59
1445,511,2024-07-24,15,1124.99
1446,3520,2024-07-24,3,1637.7
1447,3857,2024-07-24,38,752.41
1448,4936,2024-07-24,48,648.21
1449,1897,2024-07-24,24,567.9
1450,651,2024-07-24,22,1505.36
1451,2926,2024-07-24,13,763.43
1452,2871,2024-07-24,8,831.48
1453,1971,2024-07-24,9,167.97
1454,4474,2024-07-24,41,953.67
1455,3310,2024-07-24,5,1660.91
1456,3512,2024-07-24,23,1903.06
1457,1087,2024-07-24,24,270.41
1458,1454,2024-07-24,29,1121.9
1459,4423,2024-07-24,10,229.84
1460,3378,2024-07-24,36,982.58
1461,3572,2024-07-24,43,601.85
1462,1571,2024-07-24,7,897.98
1463,2821,2024-07-24,12,1154.31
1464,1751,2024-07-24,7,114.67
1465,3828,2024-07-24,17,583.51
1466,4760,2024-07-24,11,1922.91
1467,1632,2024-07-24,46,772.9
1468,371,2024-07-24,6,170.54
1469,4867,2024-07-24,3,172.73
1470,2393,2024-07-24,4,507.89
1471,4194,2024-07-24,32,37.55
1472,3954,2024-07-24,3,190.42
1473,4030,2024-07-24,24,888.76
1474,4277,2024-07-24,16,618.34
1475,376,2024-07-24,16,1486.3
1476,4071,2024-07-24,7,1310.88
1477,919,2024-07-24,3,398.87
1478,2425,2024-07-24,32,1404.71
1479,1823,2024-07-24,18,1416.29
1480,895,2024-07-24,2,1742.73
1481,4649,2024-07-24,6,175.4
1482,2998,2024-07-24,12,410.21
1483,1114,2024-07-24,42,1279.44
1484,2501,2024-07-24,37,46.09
1485,4249,2024-07-24,32,150.33
1486,1597,2024-07-24,10,814.49
1487,3726,2024-07-24,16,1776.09
1488,1422,2024-07-24,45,1490.67
1489,1303,2024-07-24,15,464.55
